5.162000000000000455e+01
8.852999999999999545e+02
5.505989999999999782e+03
5.854800000000001319e+02
3.678659999999999854e+03
7.013040000000000873e+03
1.819100000000000250e+02
2.147699999999999818e+02
9.937400000000000091e+02
1.730199999999999818e+02
3.357099999999999795e+02
6.549999999999998579e+01
5.246000000000001364e+02
2.636599999999999682e+02
3.345699999999999932e+02
3.545800000000000409e+02
6.013299999999999272e+02
8.318999999999999773e+01
