4.700000000000000000e+01
2.696700000000000159e+02
6.995699999999999363e+02
2.874700000000000841e+02
5.134800000000001319e+02
7.434199999999999591e+02
2.785200000000000387e+02
3.555200000000000387e+02
1.573870000000000118e+03
2.846499999999999773e+02
3.747500000000000000e+02
9.832000000000002160e+01
1.877999999999999829e+02
1.091900000000000119e+02
2.109499999999999602e+02
5.004099999999999682e+02
3.573000000000000682e+02
1.541599999999999966e+02
