4.700000000000000000e+01
3.831400000000001000e+02
1.239460000000000264e+03
3.801999999999999886e+02
1.282079999999999927e+03
2.372690000000000509e+03
2.788300000000000409e+02
3.460000000000000568e+02
1.424469999999999800e+03
2.307900000000000205e+02
1.293000000000000114e+02
8.944999999999998863e+01
2.275000000000000000e+02
9.395999999999997954e+01
1.678499999999999943e+02
1.766399999999999579e+02
4.793400000000000318e+02
1.291100000000000136e+02
